750,U,708.467,2573.3,,,,,2586.9,2632.1,2666.8,,2700.6,,2733.7,,2766.4,,2798.9,,2839.3,,2879.6,,2920.1,,2960.7,,3042.9,,3126.3,,3211.4,,3298,,3386.2
750,H,709.301,2764.8,,,,,2782.5,2841.4,2886.6,,2930.6,,2973.7,,3016.3,,3058.5,,3111,,3163.4,,3215.7,,3268.3,,3374,,3481,,3589.5,,3699.5,,3811
750,S,2.0195,6.6817,,,,,6.7215,6.8494,6.9429,,7.0303,,7.1128,,7.1912,,7.2662,,7.3558,,7.4416,,7.524,,7.6035,,7.755,,7.8981,,8.034,,8.1637,,8.288
775,V,1.113,247.61,,,,,251.93,269.63,283.22,,296.45,,309.41,,322.19,,334.81,,350.44,,365.94,,381.35,,396.69,,427.2,,457.56,,487.81,,517.97,,548.07
775,U,714.326,2574.3,,,,,2585.4,2631,2665.9,,2699.8,,2733.1,,2765.9,,2798.4,,2838.9,,2879.3,,2919.8,,2960.4,,3042.6,,3126.1,,3211.2,,3297.8,,3386.1
775,H,715.189,2766.2,,,,,2780.7,2840,2885.4,,2929.6,,2972.9,,3015.6,,3057.9,,3110.5,,3162.9,,3215.3,,3267.9,,3373.7,,3480.8,,3589.2,,3699.3,,3810.9
775,S,2.0328,6.6705,,,,,6.7031,6.8319,6.9259,,7.0137,,7.0965,,7.1751,,7.2502,,7.34,,7.4259,,7.5084,,7.588,,7.7396,,7.8827,,8.0187,,8.1484,,8.2727
800,V,1.115,240.26,,,,,243.53,260.79,274.02,,286.88,,299.48,,311.89,,324.14,,339.31,,354.34,,369.29,,384.16,,413.74,,443.17,,472.49,,501.72,,530.89
800,U,720.043,2575.3,,,,,2584,2629.9,2665,,2699.1,,2732.5,,2765.4,,2797.9,,2838.5,,2878.9,,2919.5,,2960.2,,3042.4,,3125.9,,3211,,3297.7,,3386
800,H,720.935,2767.5,,,,,2778.8,2838.6,2884.2,,2928.6,,2972.1,,3014.9,,3057.3,,3109.9,,3162.4,,3214.9,,3267.5,,3373.4,,3480.5,,3589,,3699.1,,3810.7
800,S,2.0457,6.6596,,,,,6.6851,6.8148,6.9094,,6.9976,,7.0807,,7.1595,,7.2348,,7.3247,,7.4107,,7.4932,,7.5729,,7.7246,,7.8678,,8.0038,,8.1336,,8.2579
825,V,1.117,233.34,,,,,235.64,252.48,265.37,,277.9,,290.15,,302.21,,314.12,,328.85,,343.45,,357.96,,372.39,,401.1,,429.65,,458.1,,486.46,,514.76
825,U,725.625,2576.2,,,,,2582.5,2628.8,2664.1,,2698.4,,2731.8,,2764.8,,2797.5,,2838.1,,2878.6,,2919.1,,2959.9,,3042.2,,3125.7,,3210.8,,3297.5,,3385.8
825,H,726.547,2768.7,,,,,2776.9,2837.1,2883.1,,2927.6,,2971.2,,3014.1,,3056.6,,3109.4,,3161.9,,3214.5,,3267.1,,3373.1,,3480.2,,3588.8,,3698.8,,3810.5
825,S,2.0583,6.6491,,,,,6.6675,6.7982,6.8933,,6.9819,,7.0653,,7.1443,,7.2197,,7.3098,,7.3959,,7.4786,,7.5583,,7.7101,,7.8533,,7.9894,,8.1192,,8.2436
850,V,1.118,226.81,,,,,228.21,244.66,257.24,,269.44,,281.37,,293.1,,304.68,,319,,333.2,,347.29,,361.31,,389.2,,416.93,,444.56,,472.09,,499.57
850,U,731.08,2577.1,,,,,2581.1,2627.7,2663.2,,2697.6,,2731.2,,2764.3,,2797,,2837.7,,2878.2,,2918.8,,2959.6,,3041.9,,3125.5,,3210.7,,3297.4,,3385.7
850,H,732.031,2769.9,,,,,2775.1,2835.7,2881.9,,2926.6,,2970.4,,3013.4,,3056,,3108.8,,3161.4,,3214,,3266.7,,3372.7,,3479.9,,3588.5,,3698.6,,3810.3
850,S,2.0705,6.6388,,,,,6.6504,6.782,6.8777,,6.9666,,7.0503,,7.1295,,7.2051,,7.2954,,7.3815,,7.4643,,7.5441,,7.696,,7.8393,,7.9754,,8.1053,,8.2296
875,V,1.12,220.65,,,,,221.2,237.29,249.56,,261.46,,273.09,,284.51,,295.79,,309.72,,323.53,,337.24,,350.87,,377.98,,404.94,,431.79,,458.55,,485.25
875,U,736.415,2578,,,,,2579.6,2626.6,2662.3,,2696.8,,2730.6,,2763.7,,2796.5,,2837.3,,2877.9,,2918.5,,2959.3,,3041.7,,3125.3,,3210.5,,3297.2,,3385.6
875,H,737.394,2771,,,,,2773.1,2834.2,2880.7,,2925.6,,2969.5,,3012.7,,3055.3,,3108.3,,3161,,3213.6,,3266.3,,3372.4,,3479.7,,3588.3,,3698.4,,3810.2
875,S,2.0825,6.6289,,,,,6.6336,6.7662,6.8624,,6.9518,,7.0357,,7.1152,,7.1909,,7.2813,,7.3676,,7.4504,,7.5303,,7.6823,,7.8257,,7.9618,,8.0917,,8.2161
900,V,1.121,214.81,,,,,,230.32,242.31,,253.93,,265.27,,276.4,,287.39,,300.96,,314.4,,327.74,,341.01,,367.39,,393.61,,419.73,,445.76,,471.72
900,U,741.635,2578.8,,,,,,2625.5,2661.4,,2696.1,,2729.9,,2763.2,,2796.1,,2836.9,,2877.5,,2918.2,,2959,,3041.4,,3125.1,,3210.3,,3297.1,,3385.4
900,H,742.644,2772.1,,,,,,2832.7,2879.5,,2924.6,,2968.7,,3012,,3054.7,,3107.7,,3160.5,,3213.2,,3266,,3372.1,,3479.4,,3588.1,,3698.2,,3810
900,S,2.0941,6.6192,,,,,,6.7508,6.8475,,6.9373,,7.0215,,7.1012,,7.1771,,7.2676,,7.354,,7.437,,7.5169,,7.6689,,7.8124,,7.9486,,8.0785,,8.203
925,V,1.123,209.28,,,,,,223.73,235.46,,246.8,,257.87,,268.73,,279.44,,292.66,,305.76,,318.75,,331.68,,357.36,,382.9,,408.32,,433.66,,458.93
925,U,746.746,2579.6,,,,,,2624.3,2660.5,,2695.3,,2729.3,,2762.6,,2795.6,,2836.5,,2877.2,,2917.9,,2958.8,,3041.2,,3124.9,,3210.1,,3296.9,,3385.3
925,H,747.784,2773.2,,,,,,2831.3,2878.3,,2923.6,,2967.8,,3011.2,,3054.1,,3107.2,,3160,,3212.7,,3265.6,,3371.8,,3479.1,,3587.8,,3698,,3809.8
925,S,2.1055,6.6097,,,,,,6.7357,6.8329,,6.9231,,7.0076,,7.0875,,7.1636,,7.2543,,7.3408,,7.4238,,7.5038,,7.656,,7.7995,,7.9357,,8.0657,,8.1902
950,V,1.124,204.03,,,,,,217.48,228.96,,240.05,,250.86,,261.46,,271.91,,284.81,,297.57,,310.24,,322.84,,347.87,,372.74,,397.51,,422.19,,446.81
950,U,751.754,2580.4,,,,,,2623.2,2659.5,,2694.6,,2728.7,,2762.1,,2795.1,,2836,,2876.8,,2917.6,,2958.5,,3041,,3124.7,,3209.9,,3296.7,,3385.1
950,H,752.822,2774.2,,,,,,2829.8,2877,,2922.6,,2967,,3010.5,,3053.4,,3106.6,,3159.5,,3212.3,,3265.2,,3371.5,,3478.8,,3587.6,,3697.8,,3809.6
950,S,2.1166,6.6005,,,,,,6.7209,6.8187,,6.9093,,6.9941,,7.0742,,7.1505,,7.2413,,7.3279,,7.411,,7.4911,,7.6433,,7.7869,,7.9232,,8.0532,,8.1777
975,V,1.126,199.04,,,,,,211.55,222.79,,233.64,,244.2,,254.56,,264.76,,277.35,,289.81,,302.17,,314.45,,338.86,,363.11,,387.26,,411.32,,435.31
975,U,756.663,2581.1,,,,,,2622,2658.6,,2693.8,,2728,,2761.5,,2794.6,,2835.6,,2876.5,,2917.3,,2958.2,,3040.7,,3124.5,,3209.8,,3296.6,,3385
975,H,757.761,2775.2,,,,,,2828.3,2875.8,,2921.6,,2966.1,,3009.7,,3052.8,,3106.1,,3159,,3211.9,,3264.8,,3371.1,,3478.6,,3587.3,,3697.6,,3809.4
975,S,2.1275,6.5916,,,,,,6.7064,6.8048,,6.8958,,6.9809,,7.0612,,7.1377,,7.2286,,7.3154,,7.3986,,7.4787,,7.631,,7.7747,,7.911,,8.041,,8.1656
1000,V,1.127,194.29,,,,,,205.92,216.93,,227.55,,237.89,,248.01,,257.98,,270.27,,282.43,,294.5,,306.49,,330.3,,353.96,,377.52,,400.98,,424.38
1000,U,761.478,2581.9,,,,,,2620.9,2657.7,,2693,,2727.4,,2761,,2794.2,,2835.2,,2876.1,,2917,,2957.9,,3040.5,,3124.3,,3209.6,,3296.4,,3384.9
1000,H,762.605,2776.2,,,,,,2826.8,2874.6,,2920.6,,2965.2,,3009,,3052.1,,3105.5,,3158.5,,3211.5,,3264.4,,3370.8,,3478.3,,3587.1,,3697.4,,3809.3
1000,S,2.1382,6.5828,,,,,,6.6922,6.7911,,6.8825,,6.968,,7.0485,,7.1251,,7.2163,,7.3031,,7.3864,,7.4665,,7.619,,7.7627,,7.8991,,8.0292,,8.1537
1050,V,1.13,185.45,,,,,,195.45,206.04,,216.24,,226.15,,235.84,,245.37,,257.12,,268.74,,280.25,,291.69,,314.41,,336.97,,359.43,,381.79,,404.1
1050,U,770.843,2583.3,,,,,,2618.5,2655.8,,2691.5,,2726.1,,2759.9,,2793.2,,2834.4,,2875.4,,2916.3,,2957.4,,3040,,3123.9,,3209.2,,3296.1,,3384.6
1050,H,772.029,2778,,,,,,2823.8,2872.1,,2918.5,,2963.5,,3007.5,,3050.8,,3104.4,,3157.6,,3210.6,,3263.6,,3370.2,,3477.7,,3586.6,,3697,,3808.9
1050,S,2.1588,6.5659,,,,,,6.6645,6.7647,,6.8569,,6.943,,7.024,,7.1009,,7.1924,,7.2795,,7.3629,,7.4432,,7.5958,,7.7397,,7.8762,,8.0063,,8.1309
1100,V,1.133,177.38,,,,,,185.92,196.14,,205.96,,215.47,,224.77,,233.91,,245.16,,256.28,,267.3,,278.24,,299.96,,321.53,,342.98,,364.35,,385.65
1100,U,779.878,2584.5,,,,,,2616.2,2653.9,,2689.9,,2724.7,,2758.8,,2792.2,,2833.6,,2874.7,,2915.7,,2956.8,,3039.6,,3123.5,,3208.9,,3295.8,,3384.3
1100,H,781.124,2779.7,,,,,,2820.7,2869.6,,2916.4,,2961.8,,3006,,3049.6,,3103.3,,3156.6,,3209.7,,3262.9,,3369.5,,3477.2,,3586.2,,3696.6,,3808.5
1100,S,2.1786,6.5497,,,,,,6.6379,6.7392,,6.8323,,6.919,,7.0005,,7.0778,,7.1695,,7.2569,,7.3405,,7.4209,,7.5737,,7.7177,,7.8543,,7.9845,,8.1092
1150,V,1.136,169.99,,,,,,177.22,187.1,,196.56,,205.73,,214.67,,223.44,,234.25,,244.91,,255.47,,265.96,,286.77,,307.42,,327.97,,348.42,,368.81
1150,U,788.611,2585.8,,,,,,2613.8,2651.9,,2688.3,,2723.4,,2757.7,,2791.3,,2832.8,,2874,,2915.1,,2956.2,,3039.1,,3123.1,,3208.5,,3295.5,,3384.1
1150,H,789.917,2781.3,,,,,,2817.6,2867.1,,2914.4,,2960,,3004.5,,3048.2,,3102.2,,3155.6,,3208.9,,3262.1,,3368.9,,3476.6,,3585.7,,3696.2,,3808.2
1150,S,2.1977,6.5342,,,,,,6.6122,6.7147,,6.8086,,6.8959,,6.9779,,7.0556,,7.1476,,7.2352,,7.319,,7.3995,,7.5525,,7.6966,,7.8333,,7.9636,,8.0883
1200,V,1.139,163.2,,,,,,169.23,178.8,,187.95,,196.79,,205.4,,213.85,,224.24,,234.49,,244.63,,254.7,,274.68,,294.5,,314.2,,333.82,,353.38
1200,U,797.064,2586.9,,,,,,2611.3,2650,,2686.7,,2722.1,,2756.5,,2790.3,,2832,,2873.3,,2914.4,,2955.7,,3038.6,,3122.7,,3208.2,,3295.2,,3383.8
1200,H,798.43,2782.7,,,,,,2814.4,2864.5,,2912.2,,2958.2,,3003,,3046.9,,3101,,3154.6,,3208,,3261.3,,3368.2,,3476.1,,3585.2,,3695.8,,3807.8
1200,S,2.2161,6.5194,,,,,,6.5872,6.6909,,6.7858,,6.8738,,6.9562,,7.0342,,7.1266,,7.2144,,7.2983,,7.379,,7.5323,,7.6765,,7.8132,,7.9436,,8.0684
1250,V,1.141,156.93,,,,,,161.88,171.17,,180.02,,188.56,,196.88,,205.02,,215.03,,224.9,,234.66,,244.35,,263.55,,282.6,,301.54,,320.39,,339.18
1250,U,805.259,2588,,,,,,2608.9,2648,,2685.1,,2720.8,,2755.4,,2789.3,,2831.1,,2872.5,,2913.8,,2955.1,,3038.1,,3122.3,,3207.8,,3294.9,,3383.5
1250,H,806.685,2784.1,,,,,,2811.2,2861.9,,2910.1,,2956.5,,3001.5,,3045.6,,3099.9,,3153.7,,3207.1,,3260.5,,3367.6,,3475.5,,3584.7,,3695.4,,3807.5
1250,S,2.2338,6.505,,,,,,6.563,6.668,,6.7637,,6.8523,,6.9353,,7.0136,,7.1064,,7.1944,,7.2785,,7.3593,,7.5128,,7.6571,,7.794,,7.9244,,8.0493
1300,V,1.144,151.13,,,,,,155.09,164.11,,172.7,,180.97,,189.01,,196.87,,206.53,,216.05,,225.46,,234.79,,253.28,,271.62,,289.85,,307.99,,326.07
1300,U,813.213,2589,,,,,,2606.4,2646,,2683.5,,2719.4,,2754.3,,2788.4,,2830.3,,2871.8,,2913.2,,2954.5,,3037.7,,3121.9,,3207.5,,3294.6,,3383.2
1300,H,814.7,2785.4,,,,,,2808,2859.3,,2908,,2954.7,,3000,,3044.3,,3098.8,,3152.7,,3206.3,,3259.7,,3366.9,,3475,,3584.3,,3695,,3807.1
1300,S,2.251,6.4913,,,,,,6.5394,6.6457,,6.7424,,6.8316,,6.9151,,6.9938,,7.0869,,7.1751,,7.2594,,7.3404,,7.494,,7.6385,,7.7754,,7.906,,8.0309
1350,V,1.146,145.74,,,,,,148.79,,159.7,,169.96,,179.79,,,189.33,,198.66,,207.85,,216.93,,225.94,234.88,243.78,252.63,261.46,,279.03,,296.51,,313.93
1350,U,820.944,2589.9,,,,,,2603.9,,2653.6,,2700.1,,2744.4,,,2787.4,,2829.5,,2871.1,,2912.5,,2953.9,2995.5,3037.2,3079.2,3121.5,,3207.1,,3294.3,,3383
1350,H,822.491,2786.6,,,,,,2804.7,,2869.2,,2929.5,,2987.1,,,3043,,3097.7,,3151.7,,3205.4,,3259,3312.6,3366.3,3420.2,3474.4,,3583.8,,3694.5,,3806.8
1350,S,2.2676,6.478,,,,,,6.5165,,6.6493,,6.7675,,6.875,,,6.9746,,7.0681,,7.1566,,7.241,,7.3221,7.4003,7.4759,7.5493,7.6205,,7.7576,,7.8882,,8.0132
1400,V,1.149,140.72,,,,,,142.94,,153.57,,163.55,,173.08,,,182.32,,191.35,,200.24,,209.02,,217.72,226.35,234.95,243.5,252.02,,268.98,,285.85,,302.66
1400,U,828.465,2590.8,,,,,,2601.3,,2651.7,,2698.6,,2743.2,,,2786.4,,2828.6,,2870.4,,2911.9,,2953.4,2994.9,3036.7,3078.7,3121.1,,3206.8,,3293.9,,3382.7
1400,H,830.074,2787.8,,,,,,2801.4,,2866.7,,2927.6,,2985.5,,,3041.6,,3096.5,,3150.7,,3204.5,,3258.2,3311.8,3365.6,3419.6,3473.9,,3583.3,,3694.1,,3806.4
1400,S,2.2837,6.4651,,,,,,6.4941,,6.6285,,6.7477,,6.856,,,6.9561,,7.0499,,7.1386,,7.2233,,7.3045,7.3828,7.4585,7.5319,7.6032,,7.7404,,7.871,,7.9961
1450,V,1.151,136.04,,,,,,137.48,,147.86,,157.57,,166.83,,,175.79,,184.54,,193.15,,201.65,,210.06,218.42,226.72,234.99,243.23,,259.62,,275.93,,292.16
1450,U,835.791,2591.6,,,,,,2598.7,,2649.7,,2697.1,,2742,,,2785.4,,2827.8,,2869.7,,2911.3,,2952.8,2994.4,3036.2,3078.3,3120.7,,3206.4,,3293.6,,3382.4
1450,H,837.46,2788.9,,,,,,2798.1,,2864.1,,2925.5,,2983.9,,,3040.3,,3095.4,,3149.7,,3203.6,,3257.4,3311.1,3365,3419,3473.3,,3582.9,,3693.7,,3806.1
1450,S,2.2993,6.4526,,,,,,6.4722,,6.6082,,6.7286,,6.8376,,,6.9381,,7.0322,,7.1212,,7.2061,,7.2874,7.3658,7.4416,7.5151,7.5865,,7.7237,,7.8545,,7.9796
1500,V,1.154,131.66,,,,,,132.38,,142.53,,151.99,,161,,,169.7,,178.19,,186.53,,194.77,,202.92,211.01,219.05,227.06,235.03,,250.89,,266.66,,282.37
1500,U,842.933,2592.4,,,,,,2596.1,,2647.7,,2695.5,,2740.8,,,2784.4,,2826.9,,2868.9,,2910.6,,2952.2,2993.9,3035.8,3077.9,3120.3,,3206,,3293.3,,3382.1
1500,H,844.663,2789.9,,,,,,2794.7,,2861.5,,2923.5,,2982.3,,,3038.9,,3094.2,,3148.7,,3202.8,,3256.6,3310.4,3364.3,3418.4,3472.8,,3582.4,,3693.3,,3805.7
1500,S,2.3145,6.4406,,,,,,6.4508,,6.5885,,6.7099,,6.8196,,,6.9207,,7.0152,,7.1044,,7.1894,,7.2709,7.3494,7.4253,7.4989,7.5703,,7.7077,,7.8385,,7.9636
1550,V,1.156,127.55,,,,,,127.61,,137.54,,146.77,,155.54,,,164,,172.25,,180.34,,188.33,,196.24,204.08,211.87,219.63,227.35,,242.72,,258,,273.21
1550,U,849.901,2593.2,,,,,,2593.5,,2645.8,,2694,,2739.5,,,2783.4,,2826.1,,2868.2,,2910,,2951.7,2993.4,3035.3,3077.4,3119.8,,3205.7,,3293,,3381.9
1550,H,851.694,2790.8,,,,,,2791.3,,2858.9,,2921.5,,2980.6,,,3037.6,,3093.1,,3147.7,,3201.9,,3255.8,3309.7,3363.7,3417.8,3472.2,,3581.9,,3692.9,,3805.3
1550,S,2.3292,6.4289,,,,,,6.4298,,6.5692,,6.6917,,6.8022,,,6.9038,,6.9986,,7.0881,,7.1733,,7.255,7.3336,7.4095,7.4832,7.5547,,7.6921,,7.823,,7.9482
1600,V,1.159,123.69,,,,,,,,132.85,,141.87,,150.42,,,158.66,,166.68,,174.54,,182.3,,189.97,197.58,205.15,212.67,220.16,,235.06,,249.87,,264.62
1600,U,856.707,2593.8,,,,,,,,2643.7,,2692.4,,2738.3,,,2782.4,,2825.2,,2867.5,,2909.3,,2951.1,2992.9,3034.8,3077,3119.4,,3205.3,,3292.7,,3381.6
1600,H,858.561,2791.7,,,,,,,,2856.3,,2919.4,,2979,,,3036.2,,3091.9,,3146.7,,3201,,3255,3309,3363,3417.2,3471.7,,3581.4,,3692.5,,3805
1600,S,2.3436,6.4175,,,,,,,,6.5503,,6.674,,6.7852,,,6.8873,,6.9825,,7.0723,,7.1577,,7.2394,7.3182,7.3942,7.4679,7.5395,,7.677,,7.808,,7.9333
1650,V,1.161,120.05,,,,,,,,128.45,,137.27,,145.61,,,153.64,,161.44,,169.09,,176.63,,184.09,191.48,198.82,206.13,213.4,,227.86,,242.24,,256.55
1650,U,863.359,2594.5,,,,,,,,2641.7,,2690.9,,2737.1,,,2781.3,,2824.4,,2866.7,,2908.7,,2950.5,2992.3,3034.3,3076.5,3119,,3205,,3292.4,,3381.3
1650,H,865.275,2792.6,,,,,,,,2853.6,,2917.4,,2977.3,,,3034.8,,3090.8,,3145.7,,3200.1,,3254.2,3308.3,3362.4,3416.7,3471.1,,3581,,3692.1,,3804.6
1650,S,2.3576,6.4065,,,,,,,,6.5319,,6.6567,,6.7687,,,6.8713,,6.9669,,7.0569,,7.1425,,7.2244,7.3032,7.3794,7.4531,7.5248,,7.6624,,7.7934,,7.9188
1700,V,1.163,116.62,,,,,,,,124.31,,132.94,,141.09,,,148.91,,156.51,,163.96,,171.3,,178.55,185.74,192.87,199.97,207.04,,221.09,,235.06,,248.96
1700,U,869.866,2595.1,,,,,,,,2639.6,,2689.3,,2735.8,,,2780.3,,2823.5,,2866,,2908,,2949.9,2991.8,3033.9,3076.1,3118.6,,3204.6,,3292.1,,3381
1700,H,871.843,2793.4,,,,,,,,2851,,2915.3,,2975.6,,,3033.5,,3089.6,,3144.7,,3199.2,,3253.5,3307.6,3361.7,3416.1,3470.6,,3580.5,,3691.7,,3804.3
1700,S,2.3713,6.3957,,,,,,,,6.5138,,6.6398,,6.7526,,,6.8557,,6.9516,,7.0419,,7.1277,,7.2098,7.2887,7.3649,7.4388,7.5105,,7.6482,,7.7793,,7.9047
1750,V,1.166,113.38,,,,,,,,120.39,,128.85,,136.82,,,144.45,,151.87,,159.12,,166.27,,173.32,180.32,187.26,194.17,201.04,,214.71,,228.28,,241.8
1750,U,876.234,2595.7,,,,,,,,2637.6,,2687.7,,2734.5,,,2779.3,,2822.7,,2865.3,,2907.4,,2949.3,2991.3,3033.4,3075.7,3118.2,,3204.3,,3291.8,,3380.8
1750,H,878.274,2794.1,,,,,,,,2848.2,,2913.2,,2974,,,3032.1,,3088.4,,3143.7,,3198.4,,3252.7,3306.9,3361.1,3415.5,3470,,3580,,3691.3,,3803.9
1750,S,2.3846,6.3853,,,,,,,,6.4961,,6.6233,,6.7368,,,6.8405,,6.9368,,7.0273,,7.1133,,7.1955,7.2746,7.3509,7.4248,7.4965,,7.6344,,7.7656,,7.891
1800,V,1.168,110.32,,,,,,,,116.69,,124.99,,132.78,,,140.24,,147.48,,154.55,,161.51,,168.39,175.2,181.97,188.69,195.38,,208.68,,221.89,,235.03
1800,U,882.472,2596.3,,,,,,,,2635.5,,2686.1,,2733.3,,,2778.2,,2821.8,,2864.5,,2906.7,,2948.8,2990.8,3032.9,3075.2,3117.8,,3203.9,,3291.5,,3380.5
1800,H,884.574,2794.8,,,,,,,,2845.5,,2911,,2972.3,,,3030.7,,3087.3,,3142.7,,3197.5,,3251.9,3306.1,3360.4,3414.9,3469.5,,3579.5,,3690.9,,3803.6
1800,S,2.3976,6.3751,,,,,,,,6.4787,,6.6071,,6.7214,,,6.8257,,6.9223,,7.0131,,7.0993,,7.1816,7.2608,7.3372,7.4112,7.483,,7.6209,,7.7522,,7.8777
1850,V,1.17,107.41,,,,,,,,113.19,,121.33,,128.96,,,136.26,,143.33,,150.23,,157.02,,163.73,170.37,176.96,183.5,190.02,,202.97,,215.84,,228.64
1850,U,888.585,2596.8,,,,,,,,2633.3,,2684.4,,2732,,,2777.2,,2820.9,,2863.8,,2906.1,,2948.2,2990.3,3032.4,3074.8,3117.4,,3203.6,,3291.1,,3380.2
1850,H,890.75,2795.5,,,,,,,,2842.8,,2908.9,,2970.6,,,3029.3,,3086.1,,3141.7,,3196.6,,3251.1,3305.4,3359.8,3414.3,3468.9,,3579.1,,3690.4,,3803.2
1850,S,2.4103,6.3651,,,,,,,,6.4616,,6.5912,,6.7064,,,6.8112,,6.9082,,6.9993,,7.0856,,7.1681,7.2474,7.3239,7.398,7.4698,,7.6079,,7.7392,,7.8648
1900,V,1.172,104.65,,,,,,,,109.87,,117.87,,125.35,,,132.49,,139.39,,146.14,,152.76,,159.3,165.78,172.21,178.59,184.94,,197.57,,210.11,,222.58
1900,U,894.58,2597.3,,,,,,,,2631.2,,2682.8,,2730.7,,,2776.2,,2820.1,,2863,,2905.4,,2947.6,2989.7,3031.9,3074.3,3117,,3203.2,,3290.8,,3380
1900,H,896.807,2796.1,,,,,,,,2840,,2906.7,,2968.8,,,3027.9,,3084.9,,3140.7,,3195.7,,3250.3,3304.7,3359.1,3413.7,3468.4,,3578.6,,3690,,3802.8
1900,S,2.4228,6.3554,,,,,,,,6.4448,,6.5757,,6.6917,,,6.797,,6.8944,,6.9857,,7.0723,,7.155,7.2344,7.3109,7.3851,7.457,,7.5951,,7.7265,,7.8522
1950,V,1.174,102.031,,,,,,,,106.72,,114.58,,121.91,,,128.9,,135.66,,142.25,,148.72,,155.11,161.43,167.7,173.93,180.13,,192.44,,204.67,,216.83
1950,U,900.461,2597.7,,,,,,,,2629,,2681.1,,2729.4,,,2775.1,,2819.2,,2862.3,,2904.8,,2947,2989.2,3031.5,3073.9,3116.6,,3202.9,,3290.5,,3379.7
1950,H,902.752,2796.7,,,,,,,,2837.1,,2904.6,,2967.1,,,3026.5,,3083.7,,3139.7,,3194.8,,3249.5,3304,3358.5,3413.1,3467.8,,3578.1,,3689.6,,3802.5
1950,S,2.4349,6.3459,,,,,,,,6.4283,,6.5604,,6.6772,,,6.7831,,6.8809,,6.9725,,7.0593,,7.1421,7.2216,7.2983,7.3725,7.4445,,7.5827,,7.7142,,7.8399
2000,V,1.177,99.536,,,,,,,,103.72,,111.45,,118.65,,,125.5,,132.11,,138.56,,144.89,,151.13,157.3,163.42,169.51,175.55,,187.57,,199.5,,211.36
2000,U,906.236,2598.2,,,,,,,,2626.9,,2679.5,,2728.1,,,2774,,2818.3,,2861.5,,2904.1,,2946.4,2988.7,3031,3073.5,3116.2,,3202.5,,3290.2,,3379.4
2000,H,908.589,2797.2,,,,,,,,2834.3,,2902.4,,2965.4,,,3025,,3082.5,,3138.6,,3193.9,,3248.7,3303.3,3357.8,3412.5,3467.3,,3577.6,,3689.2,,3802.1
2000,S,2.4469,6.3366,,,,,,,,6.412,,6.5454,,6.6631,,,6.7696,,6.8677,,6.9596,,7.0466,,7.1296,7.2092,7.2859,7.3602,7.4323,,7.5706,,7.7022,,7.8279
2100,V,1.181,94.89,,,,,,,,98.147,,105.64,,112.59,,,119.18,,125.53,,131.7,,137.76,,143.73,149.63,155.48,161.28,167.06,,178.53,,189.91,,201.22
2100,U,917.479,2598.9,,,,,,,,2622.4,,2676.1,,2725.4,,,2771.9,,2816.5,,2860,,2902.8,,2945.3,2987.6,3030,3072.6,3115.3,,3201.8,,3289.6,,3378.9
2100,H,919.959,2798.2,,,,,,,,2828.5,,2897.9,,2961.9,,,3022.2,,3080.1,,3136.6,,3192.1,,3247.1,3301.8,3356.5,3411.3,3466.2,,3576.7,,3688.4,,3801.4
2100,S,2.47,6.3187,,,,,,,,6.3802,,6.5162,,6.6356,,,6.7432,,6.8422,,6.9347,,7.022,,7.1053,7.1851,7.2621,7.3365,7.4087,,7.5472,,7.6789,,7.8048
2200,V,1.185,90.652,,,,,,,,93.067,,100.35,,107.07,,,113.43,,119.53,,125.47,,131.28,,137,142.65,148.25,153.81,159.34,,170.3,,181.19,,192
2200,U,928.346,2599.6,,,,,,,,2617.9,,2672.7,,2722.7,,,2769.7,,2814.7,,2858.5,,2901.5,,2944.1,2986.6,3029.1,3071.7,3114.5,,3201.1,,3289,,3378.3
2200,H,930.953,2799.1,,,,,,,,2822.7,,2893.4,,2958.3,,,3019.3,,3077.7,,3134.5,,3190.3,,3245.5,3300.4,3355.2,3410.1,3465.1,,3575.7,,3687.6,,3800.7
2200,S,2.4922,6.3015,,,,,,,,6.3492,,6.4879,,6.6091,,,6.7179,,6.8177,,6.9107,,6.9985,,7.0821,7.1621,7.2393,7.3139,7.3862,,7.5249,,7.6568,,7.7827
2300,V,1.189,86.769,,,,,,,,88.42,,95.513,,102.03,,,108.18,,114.06,,119.77,,125.36,,130.85,136.28,141.65,146.99,152.28,,162.8,,173.22,,183.58
2300,U,938.866,2600.2,,,,,,,,2613.3,,2669.2,,2720,,,2767.6,,2812.9,,2857,,2900.2,,2942.9,2985.5,3028.1,3070.8,3113.7,,3200.4,,3288.3,,3377.8
2300,H,941.601,2799.8,,,,,,,,2816.7,,2888.9,,2954.7,,,3016.4,,3075.3,,3132.4,,3188.5,,3243.9,3299,3353.9,3408.9,3464,,3574.8,,3686.7,,3800
2300,S,2.5136,6.2849,,,,,,,,6.319,,6.4605,,6.5835,,,6.6935,,6.7941,,6.8877,,6.9759,,7.0598,7.1401,7.2174,7.2922,7.3646,,7.5035,,7.6355,,7.7616
2400,V,1.193,83.199,,,,,,,,84.149,,91.075,,97.411,,,103.36,,109.05,,114.55,,119.93,,125.22,130.44,135.61,140.73,145.82,150.88,155.91,,165.92,,175.86
